603834,603834
414607,414607
1028837,1028837
1196803,1196803
571574,571574
311405,311405
867264,867264
876220,876220
508373,508373
310314,310314
870693,870693
1182908,1182908
676315,676315
369812,369812
889671,889671
1162114,1162114
748265,748265
467418,467418
855788,855788
1074129,1074129
753487,753487
458460,458460
736981,736981
1195868,1195868
840520,840520
354251,354251
696191,696191
1346242,1346242
972582,972582
509074,509074
700905,700905
1264586,1264586
874952,874952
460717,460717
643122,643122
1205117,1205117
1142854,1142854
509892,509892
787603,787603
1185288,1185288
1152938,1152938
471507,471507
542374,542374
1011533,1011533
1052461,1052461
318518,318518
509092,509092
1374076,1374076
1146120,1146120
635639,635639
641159,641159
1115269,1115269
1121990,1121990
707435,707435
613911,613911
1116369,1116369
1107765,1107765
673618,673618
574198,574198
1170744,1170744
1143830,1143830
646102,646102
587406,587406
1053954,1053954
1215079,1215079
771770,771770
773210,773210
1284937,1284937
1423661,1423661
887862,887862
694013,694013
1288724,1288724
1560175,1560175
1092845,1092845
622757,622757
1156058,1156058
1610625,1610625
937982,937982
725648,725648
1069089,1069089
1593359,1593359
1171148,1171148
530478,530478
903032,903032
1311457,1311457
1169417,1169417
746175,746175
995881,995881
1609731,1609731
1235079,1235079
709079,709079
1002452,1002452
1394670,1394670
995912,995912
629348,629348
854776,854776
1323215,1323215
1000971,1000971
460441,460441
723305,723305
1441860,1441860
1150296,1150296
650004,650004
713721,713721
1387664,1387664
1222091,1222091
578782,578782
549507,549507
1111288,1111288
1091879,1091879
452875,452875
447493,447493
885666,885666
978118,978118
713744,713744
761572,761572
1505435,1505435
1853671,1853671
1376095,1376095
1225357,1225357
1691331,1691331
1595665,1595665
952205,952205
856770,856770
1365603,1365603
1333902,1333902
774648,774648
502060,502060
1030269,1030269
1144802,1144802
729957,729957
466801,466801
1087689,1087689
1531072,1531072
1177381,1177381
684608,684608
1108152,1108152
1570942,1570942
866151,866151
505470,505470
896828,896828
1397622,1397622
913427,913427
524452,524452
968197,968197
1369406,1369406
1144563,1144563
584893,584893
881779,881779
1207567,1207567
1021281,1021281
649389,649389
899783,899783
1487426,1487426
1193311,1193311
591674,591674
831065,831065
1375197,1375197
1210010,1210010
756284,756284
804674,804674
1457564,1457564
1493368,1493368
749755,749755
985919,985919
1636463,1636463
1512622,1512622
981835,981835
949035,949035
1687434,1687434
1489517,1489517
963669,963669
1017267,1017267
1626807,1626807
1657271,1657271
922748,922748
1022833,1022833
1613464,1613464
1552059,1552059
970886,970886
794140,794140
1346749,1346749
1421706,1421706
927138,927138
637574,637574
1365188,1365188
1566062,1566062
867343,867343
566578,566578
1046918,1046918
1401686,1401686
803275,803275
642159,642159
1282174,1282174
1438177,1438177
1005553,1005553
659689,659689
1163643,1163643
1312015,1312015
981597,981597
590712,590712
887932,887932
1461379,1461379
1141673,1141673
519023,519023
960338,960338
1637493,1637493
1157658,1157658
480752,480752
958731,958731
1432965,1432965
1229020,1229020
639314,639314
706813,706813
1225409,1225409
905537,905537
372000,372000
783475,783475
1390373,1390373
1183981,1183981
550647,550647
621187,621187
1423651,1423651
1085332,1085332
615988,615988
764525,764525
1540505,1540505
1523595,1523595
824440,824440
697581,697581
1386184,1386184
1397405,1397405
763062,763062
727540,727540
1131946,1131946
1218128,1218128
699483,699483
592095,592095
1221533,1221533
1389111,1389111
803648,803648
688986,688986
1216821,1216821
1159390,1159390
573127,573127
449740,449740
1038017,1038017
1506466,1506466
826011,826011
648509,648509
991810,991810
1230191,1230191
791766,791766
594470,594470
1102367,1102367
1366063,1366063
854813,854813
450917,450917
847778,847778
1360683,1360683
990527,990527
554288,554288
878604,878604
1370120,1370120
1071196,1071196
432528,432528
711061,711061
1343409,1343409
1045693,1045693
647316,647316
873151,873151
1487194,1487194
1175688,1175688
534674,534674
799497,799497
1359208,1359208
1314756,1314756
562250,562250
803538,803538
1379349,1379349
1183445,1183445
524790,524790
729121,729121
1368325,1368325
1210318,1210318
533319,533319
586380,586380
1163190,1163190
1224808,1224808
683592,683592
498994,498994
1090386,1090386
1071833,1071833
612386,612386
633786,633786
1244661,1244661
1364641,1364641
780242,780242
635105,635105
1196573,1196573
1324016,1324016
614589,614589
442895,442895
1150081,1150081
1461926,1461926
1048285,1048285
1021870,1021870
1577474,1577474
1951375,1951375
1116913,1116913
792331,792331
1166804,1166804
1464948,1464948
1068889,1068889
713703,713703
1037087,1037087
1441780,1441780
1084888,1084888
664759,664759
1019608,1019608
1505840,1505840
1079818,1079818
370720,370720
