57586.09772,57586.09772
39540.00473,39540.00473
98117.54227,98117.54227
114136.0283,114136.0283
54509.54437,54509.54437
29697.89505,29697.89505
82708.74023,82708.74023
83562.85095,83562.85095
48482.22733,48482.22733
29593.84918,29593.84918
83035.75516,83035.75516
112810.8978,112810.8978
64498.42453,64498.42453
35268.02063,35268.02063
84845.63828,84845.63828
110827.8275,110827.8275
71360.11124,71360.11124
44576.45416,44576.45416
81614.30359,81614.30359
102436.924,102436.924
71858.11996,71858.11996
43722.15271,43722.15271
70283.98514,70283.98514
114046.8597,114046.8597
80158.23364,80158.23364
33784.00803,33784.00803
66393.9476,66393.9476
128387.6419,128387.6419
92752.6474,92752.6474
48549.0799,48549.0799
66843.50967,66843.50967
120600.3189,120600.3189
83441.92505,83441.92505
43937.397,43937.397
61332.89337,61332.89337
114928.9131,114928.9131
108991.0507,108991.0507
48627.09045,48627.09045
75111.67526,75111.67526
113037.8723,113037.8723
109952.7359,109952.7359
44966.41159,44966.41159
51724.81537,51724.81537
96467.30423,96467.30423
100370.5025,100370.5025
30376.24359,30376.24359
48550.79651,48550.79651
131042.099,131042.099
109302.5208,109302.5208
60619.25888,60619.25888
61145.6871,61145.6871
106360.3401,106360.3401
107001.3046,107001.3046
67466.259,67466.259
58547.11533,58547.11533
106465.2443,106465.2443
105644.7029,105644.7029
64241.21857,64241.21857
54759.78851,54759.78851
111650.8484,111650.8484
109084.1293,109084.1293
61617.08832,61617.08832
56019.40155,56019.40155
100512.886,100512.886
115878.9635,115878.9635
73601.72272,73601.72272
73739.05182,73739.05182
122541.1415,122541.1415
135770.8931,135770.8931
84673.11859,84673.11859
66186.23734,66186.23734
122902.298,122902.298
148789.8827,148789.8827
104221.8208,104221.8208
59390.73563,59390.73563
110250.2823,110250.2823
153601.1696,153601.1696
89452.93427,89452.93427
69203.18604,69203.18604
101956.2721,101956.2721
151954.5555,151954.5555
111689.3768,111689.3768
50590.3244,50590.3244
86119.84253,86119.84253
125070.2858,125070.2858
111524.2958,111524.2958
71160.7933,71160.7933
94974.61319,94974.61319
153515.9111,153515.9111
117786.3121,117786.3121
67623.04306,67623.04306
95601.27258,95601.27258
133006.0959,133006.0959
94977.56958,94977.56958
60019.30237,60019.30237
81517.79175,81517.79175
126191.6161,126191.6161
95460.03342,95460.03342
43911.07559,43911.07559
68979.74014,68979.74014
137506.485,137506.485
109700.7751,109700.7751
61989.21204,61989.21204
68065.73868,68065.73868
132337.9517,132337.9517
116547.6799,116547.6799
55196.95282,55196.95282
52405.07126,52405.07126
105980.6824,105980.6824
104129.6959,104129.6959
43189.5256,43189.5256
42676.25809,42676.25809
84463.69171,84463.69171
93280.6015,93280.6015
68067.93213,68067.93213
72629.16565,72629.16565
143569.4695,143569.4695
176779.8424,176779.8424
131234.6458,131234.6458
116859.1499,116859.1499
161297.8935,161297.8935
152174.4728,152174.4728
90809.34525,90809.34525
81707.95441,81707.95441
130234.0508,130234.0508
127210.8078,127210.8078
73876.19019,73876.19019
47880.17273,47880.17273
98254.10843,98254.10843
109176.8265,109176.8265
69614.1243,69614.1243
44517.61246,44517.61246
103730.1064,103730.1064
146014.4043,146014.4043
112283.802,112283.802
65289.30664,65289.30664
105681.6101,105681.6101
149816.7038,149816.7038
82602.59628,82602.59628
48205.37567,48205.37567
85528.18298,85528.18298
133287.6205,133287.6205
87111.18698,87111.18698
50015.64026,50015.64026
92334.46121,92334.46121
130596.7331,130596.7331
109154.0337,109154.0337
55779.74319,55779.74319
84092.9985,84092.9985
115162.5633,115162.5633
97396.94595,97396.94595
61930.56107,61930.56107
85809.99374,85809.99374
141851.9974,141851.9974
113803.0052,113803.0052
56426.42975,56426.42975
79256.53458,79256.53458
131149.0059,131149.0059
115395.546,115395.546
72124.86267,72124.86267
76739.69269,76739.69269
139004.1351,139004.1351
142418.6707,142418.6707
71502.20871,71502.20871
94024.56284,94024.56284
156065.2733,156065.2733
144254.8752,144254.8752
93635.08224,93635.08224
90507.03049,90507.03049
160926.2466,160926.2466
142051.4107,142051.4107
91902.63748,91902.63748
97014.14108,97014.14108
155144.4054,155144.4054
158049.6788,158049.6788
88000.10681,88000.10681
97544.95621,97544.95621
153871.9177,153871.9177
148015.8806,148015.8806
92590.90424,92590.90424
75735.09216,75735.09216
128435.9932,128435.9932
135584.4498,135584.4498
88418.76984,88418.76984
60803.79486,60803.79486
130194.4733,130194.4733
149351.3107,149351.3107
82716.27426,82716.27426
54033.08868,54033.08868
99841.8808,99841.8808
133675.1938,133675.1938
76606.27365,76606.27365
61241.05453,61241.05453
122277.6413,122277.6413
137155.2467,137155.2467
95897.00699,95897.00699
62912.84561,62912.84561
110973.6443,110973.6443
125123.5008,125123.5008
93612.3848,93612.3848
56334.68628,56334.68628
84679.79431,84679.79431
139367.9619,139367.9619
108878.4218,108878.4218
49497.89047,49497.89047
91584.96857,91584.96857
156163.5017,156163.5017
110402.8702,110402.8702
45848.0835,45848.0835
91431.7131,91431.7131
136658.1917,136658.1917
117208.4808,117208.4808
60969.73419,60969.73419
67406.94046,67406.94046
116864.109,116864.109
86358.73795,86358.73795
35476.68457,35476.68457
74717.9985,74717.9985
132596.302,132596.302
112913.2271,112913.2271
52513.79013,52513.79013
59241.00876,59241.00876
135769.9394,135769.9394
103505.3253,103505.3253
58745.19348,58745.19348
72910.78568,72910.78568
146914.0053,146914.0053
145301.342,145301.342
78624.72534,78624.72534
66526.50833,66526.50833
132196.8079,132196.8079
133266.9258,133266.9258
72771.26312,72771.26312
69383.62122,69383.62122
107950.7828,107950.7828
116169.7388,116169.7388
66707.89719,66707.89719
56466.57944,56466.57944
116494.4649,116494.4649
132475.9483,132475.9483
76641.8457,76641.8457
65706.82526,65706.82526
116045.0935,116045.0935
110568.0466,110568.0466
54657.64999,54657.64999
42890.54871,42890.54871
98993.01529,98993.01529
143667.7933,143667.7933
78774.54758,78774.54758
61846.63773,61846.63773
94586.37238,94586.37238
117320.1561,117320.1561
75508.68988,75508.68988
56693.07709,56693.07709
105129.9095,105129.9095
130277.9198,130277.9198
81521.32034,81521.32034
43002.79617,43002.79617
80850.41046,80850.41046
129764.843,129764.843
94464.01596,94464.01596
52861.02295,52861.02295
83790.20691,83790.20691
130664.8254,130664.8254
102157.2113,102157.2113
41249.08447,41249.08447
67812.06131,67812.06131
128117.466,128117.466
99725.05569,99725.05569
61732.86438,61732.86438
83270.1683,83270.1683
141829.8721,141829.8721
112122.345,112122.345
50990.48615,50990.48615
76245.97549,76245.97549
129624.176,129624.176
125384.903,125384.903
53620.33844,53620.33844
76631.35529,76631.35529
131544.9715,131544.9715
112862.1101,112862.1101
50047.87445,50047.87445
69534.39713,69534.39713
130493.6409,130493.6409
115424.9191,115424.9191
50861.26328,50861.26328
55921.55457,55921.55457
110930.4428,110930.4428
116806.7932,116806.7932
65192.41333,65192.41333
47587.77618,47587.77618
103987.3123,103987.3123
102217.9604,102217.9604
58401.67999,58401.67999
60442.54303,60442.54303
118700.1228,118700.1228
130142.3073,130142.3073
74409.6756,74409.6756
60568.33267,60568.33267
114114.0938,114114.0938
126268.0054,126268.0054
58611.77444,58611.77444
42237.75864,42237.75864
109680.2711,109680.2711
139420.1279,139420.1279
99972.24808,99972.24808
97453.11737,97453.11737
150439.6439,150439.6439
186097.6219,186097.6219
106517.1242,106517.1242
75562.57248,75562.57248
111275.1007,111275.1007
139708.3282,139708.3282
101937.1986,101937.1986
68064.02206,68064.02206
98904.32358,98904.32358
137498.8556,137498.8556
103462.9822,103462.9822
63396.35849,63396.35849
97237.39624,97237.39624
143608.0933,143608.0933
102979.4693,102979.4693
35354.61426,35354.61426
78984.92813,78984.92813
116641.3307,116641.3307
107286.8347,107286.8347
45120.33463,45120.33463
86048.98453,86048.98453
127053.9284,127053.9284
91638.66043,91638.66043
49949.35989,49949.35989
60168.36166,60168.36166
124339.2944,124339.2944
116622.9248,116622.9248
58465.38544,58465.38544
71294.68918,71294.68918
127873.0392,127873.0392
105805.1109,105805.1109
52993.20221,52993.20221
66211.12823,66211.12823
125128.0785,125128.0785
114777.2789,114777.2789
49695.39642,49695.39642
63430.8815,63430.8815
138153.3623,138153.3623
121959.1141,121959.1141
68790.62653,68790.62653
72475.43335,72475.43335
132070.3506,132070.3506
137260.2463,137260.2463
72231.48346,72231.48346
61964.51187,61964.51187
120454.5975,120454.5975
135334.5871,135334.5871
87254.81033,87254.81033
59659.67178,59659.67178
115126.2283,115126.2283
131915.8554,131915.8554
78811.93161,78811.93161
64562.98828,64562.98828
125076.9615,125076.9615
131146.1449,131146.1449
100123.3101,100123.3101
71901.51215,71901.51215
121882.2479,121882.2479
142186.451,142186.451
107156.2767,107156.2767
76757.71713,76757.71713
129952.24,129952.24
156322.4792,156322.4792
94812.20245,94812.20245
65242.76733,65242.76733
113245.7733,113245.7733
131966.7816,131966.7816
88628.19672,88628.19672
45516.49094,45516.49094
87875.65231,87875.65231
124754.5242,124754.5242
93388.0806,93388.0806
59374.7139,59374.7139
79774.66583,79774.66583
132161.7126,132161.7126
96344.18488,96344.18488
54005.62286,54005.62286
79834.36584,79834.36584
131470.3941,131470.3941
96364.68887,96364.68887
42451.57242,42451.57242
70646.47675,70646.47675
126790.905,126790.905
99983.78754,99983.78754
52281.9519,52281.9519
61594.48624,61594.48624
111873.1499,111873.1499
95094.77615,95094.77615
49212.55112,49212.55112
67987.63275,67987.63275
134298.2292,134298.2292
118489.4562,118489.4562
63013.55362,63013.55362
83000.08774,83000.08774
127240.6578,127240.6578
122409.0576,122409.0576
63597.86987,63597.86987
43900.96664,43900.96664
118569.1833,118569.1833
116877.3651,116877.3651
62442.20734,62442.20734
58547.11533,58547.11533
129831.6956,129831.6956
134769.7258,134769.7258
62524.6048,62524.6048
56346.41647,56346.41647
112225.8186,112225.8186
116822.5288,116822.5288
71859.55048,71859.55048
64964.00833,64964.00833
122490.6921,122490.6921
139229.393,139229.393
85107.61261,85107.61261
62623.31009,62623.31009
103017.0441,103017.0441
145500.4692,145500.4692
89415.07339,89415.07339
53823.0896,53823.0896
96638.3934,96638.3934
120392.6086,120392.6086
68318.74847,68318.74847
40311.43188,40311.43188
117360.2104,117360.2104
134420.2995,134420.2995
85918.80798,85918.80798
38369.84634,38369.84634
93800.0679,93800.0679
124836.2541,124836.2541
75771.23642,75771.23642
26718.80722,26718.80722
73759.36508,73759.36508
140869.7128,140869.7128
101740.2649,101740.2649
64704.89502,64704.89502
103712.4634,103712.4634
149426.4603,149426.4603
117014.3127,117014.3127
77855.96848,77855.96848
83675.95673,83675.95673
126875.4005,126875.4005
106281.662,106281.662
60136.50894,60136.50894
78965.37781,78965.37781
133899.8795,133899.8795
79858.97064,79858.97064
42737.57935,42737.57935
62814.42642,62814.42642
138774.7765,138774.7765
121657.0854,121657.0854
53288.74588,53288.74588
48508.26263,48508.26263
121573.6389,121573.6389
105198.1926,105198.1926
59072.11304,59072.11304
56265.16342,56265.16342
120629.8828,120629.8828
109867.0006,109867.0006
63513.85117,63513.85117
73491.3826,73491.3826
133464.0503,133464.0503
134154.9873,134154.9873
63560.009,63560.009
58316.04004,58316.04004
99303.15018,99303.15018
100843.7157,100843.7157
69196.03348,69196.03348
54696.84601,54696.84601
114234.4475,114234.4475
143130.3024,143130.3024
84408.28323,84408.28323
64408.68378,64408.68378
106240.3679,106240.3679
129860.5919,129860.5919
83614.63547,83614.63547
63281.25,63281.25
110648.0598,110648.0598
137447.7386,137447.7386
78830.90973,78830.90973
37086.10535,37086.10535
89763.45062,89763.45062
124334.0492,124334.0492
58851.62354,58851.62354
45104.599,45104.599
90229.12979,90229.12979
123753.0708,123753.0708
80089.95056,80089.95056
51158.23746,51158.23746
86216.83121,86216.83121
147715.7593,147715.7593
135774.6124,135774.6124
112155.9143,112155.9143
135639.286,135639.286
187297.821,187297.821
156127.5482,156127.5482
74803.44772,74803.44772
89622.02072,89622.02072
127500.0572,127500.0572
91134.16672,91134.16672
47550.77362,47550.77362
69544.88754,69544.88754
124771.595,124771.595
108729.3625,108729.3625
43029.88052,43029.88052
81905.74646,81905.74646
119714.1647,119714.1647
111382.0076,111382.0076
62169.26575,62169.26575
77664.0892,77664.0892
106664.0854,106664.0854
90966.1293,90966.1293
51653.38516,51653.38516
57316.87546,57316.87546
135645.4849,135645.4849
121493.8164,121493.8164
54642.00974,54642.00974
60199.73755,60199.73755
111863.327,111863.327
114628.0289,114628.0289
49415.58838,49415.58838
59346.38977,59346.38977
122398.3765,122398.3765
116020.298,116020.298
64217.47208,64217.47208
52444.07654,52444.07654
117275.5241,117275.5241
123724.3652,123724.3652
68444.06128,68444.06128
70568.37082,70568.37082
127681.5414,127681.5414
133053.112,133053.112
63950.53864,63950.53864
57612.32376,57612.32376
132897.6631,132897.6631
135955.2383,135955.2383
89542.10281,89542.10281
77062.22534,77062.22534
114359.8557,114359.8557
132988.1668,132988.1668
76222.99194,76222.99194
58659.55353,58659.55353
106495.7619,106495.7619
134173.8701,134173.8701
91666.31699,91666.31699
58218.09769,58218.09769
104056.6444,104056.6444
132999.7063,132999.7063
85627.84195,85627.84195
43578.05252,43578.05252
91328.23944,91328.23944
155981.2546,155981.2546
104653.8353,104653.8353
74814.89182,74814.89182
100476.7418,100476.7418
